,Unnamed: 0,cat,word/character,pronunciation,definition,code,alt
422,422,61,没,méi,"(Equivalent:  没有 méiyǒu) haven't, there isn't",s,
423,423,61,沒,méi,"(Equivalent:  沒有 méiyǒu) haven't, there isn't",t,
424,424,61,有没有,Yǒu méiyǒu,? Yǒuméiyǒu? Is there or isn't there? Have (you) or haven't (you)?,s,
425,425,61,有沒有,Yǒu méiyǒu,有沒有? Yǒuméiyǒu? Is there or isn't there? Have (you) or haven't (you)?,t,
426,426,61,没,mò,"sink, overflow, disappear, confiscate",s,
427,427,61,沒,mò,"sink, overflow, disappear, confiscate",t,
428,428,62,日,rì,"sun, (Equivalent:  日子 rìzi) day",s,
429,429,62,日,rì,"sun, (Equivalent:  日子 rìzi) day",t,
430,430,62,日记,Rìjì, rìjì diary,s,
431,431,62,日記,Rìjì,日記 rìjì diary,t,
432,432,62,日光,Rìguāng,rìguāng sunlight,s,
433,433,62,日光,Rìguāng,rìguāng sunlight,t,
434,434,63,於,yú,at,t,
435,435,63,于,yú,"<family name>, (Traditional: 於) in, at, for, to, from, by, than{Compare with 千 qiān thousand and 干 gān stem}",s,
436,436,63,于,yú,"<family name>, in, at, for, to, from, by, than{Compare with 千 qiān thousand and 干 gān stem}",t,
437,437,64,起,qǐ,"rise, start",s,
438,438,64,起,qǐ,"rise, start",t,
439,439,64,起来,Qǐlái, qǐlai get up,s,
440,440,64,起來,Qǐlái,起來 qǐlai get up,t,
441,441,64,对不起,Duìbùqǐ, duìbuqǐ excuse me,s,
442,442,64,對不起,Duìbùqǐ,對不起 duìbuqǐ excuse me,t,
443,443,64,起,qi,(when used as a verb complement),s,
444,444,64,起,qi,(when used as a verb complement),t,
445,445,65,还,hái,"still, yet",s,
446,446,65,還,hái,"still, yet",t,
447,447,65,还,huán,"return, give back",s,
448,448,65,還,huán,"return, give back",t,
449,449,66,發,fā,deliver,t,
450,450,66,发,fā,"(Traditional: 发) deliver, utter, express, shoot, emit, develop, expand",s,
451,451,66,發,fā,"deliver, utter, express, shoot, emit, develop, expand",t,
452,452,66,髮,fà,hair,t,
453,453,66,发,fà,(Traditional: 发) hair,s,
454,454,66,髮,fà,(Traditional: 髮) hair,t,
455,455,66,頭髮,Tóufà,頭髮 tóufa hair,t,
456,456,66,头发,Tóufǎ, tóufa hair,s,
457,457,67,成,chéng,"(Equivalent:  成为 chéngwéi, =变成 biànchéng) become, <family name>",s,
458,458,67,成,chéng,"(Equivalent:  成為 chéngwéi, =變成 biànchéng) become, <family name>",t,
459,459,67,成功,Chénggōng, chénggōng succeed,s,
460,460,67,成功,Chénggōng,成功 chénggōng succeed,t,
461,461,67,完成,Wánchéng," wánchéng accomplish, complete, fulfill",s,
462,462,67,完成,Wánchéng,"完成 wánchéng accomplish, complete, fulfill",t,
463,463,67,成语,Chéngyǔ, chéngyǔ idiom,s,
464,464,67,成語,Chéngyǔ,成語 chéngyǔ idiom,t,
465,465,68,事,shì,"matter, affair, thing, event, accident, job, responsibility",s,
466,466,68,事,shì,"matter, affair, thing, event, accident, job, responsibility",t,
467,467,68,事情,Shìqíng, shìqing situation,s,
468,468,68,事情,Shìqíng,事情 shìqing situation,t,
469,469,69,只,zhǐ,"only, just, merely, <classifier implying ""one of a pair"", animals, vessels, utensils, etc.>",s,
470,470,69,祇,zhǐ,"only, just, merely, <classifier implying ""one of a pair"", animals, vessels, utensils, etc.>",t,
471,471,69,一只猫,Yī zhǐ māo, yì zhǐ māo a cat,s,
472,472,69,一隻貓,Yī zhī māo,yì zhǐ māo a cat,t,
473,473,69,隻,zhī,single,t,
474,474,70,作,zuò,"do, make",s,
475,475,70,作,zuò,"do, make",t,
476,476,70,工作,Gōngzuò, gōngzuò work,s,
477,477,70,工作,Gōngzuò,工作 gōngzuò work,t,
478,478,70,作业,Zuòyè, zuòyè homework,s,
479,479,70,作業,Zuòyè,作業 zuòyè homework,t,
480,480,70,作践,Zuòjian," zuójian spoil, waste, humiliate, insult",s,
481,481,70,作踐,Zuòjian,"作踐 zuójian spoil, waste, humiliate, insult",t,
482,482,70,作,zuō,do,s,
483,483,70,作,zuō,do,t,
484,484,71,當,dāng,serve as,t,
485,485,71,噹,dāng,ding-dong,t,
486,486,71,当,dāng,"(Traditional: 当) serve as, (Traditional: 当) ding-dong",s,
487,487,72,想,xiǎng,"think, feel, consider, want, remember",s,
488,488,72,想,xiǎng,"think, feel, consider, want, remember",t,
489,489,73,看,kàn,"see, look at, read, think, consider",s,
490,490,73,看,kàn,"see, look at, read, think, consider",t,
491,491,73,看,kān,"look after, tend",s,
492,492,73,看,kān,"look after, tend",t,
493,493,73,看守,Kānshǒu, kānshǒu guard,s,
494,494,73,看守,Kānshǒu,看守 kānshǒu guard,t,
495,495,74,文,wén,"language, literature, <family name>",s,
496,496,74,文,wén,"language, literature, <family name>",t,
497,497,74,文化,Wénhuà, wénhuà culture,s,
498,498,74,文化,Wénhuà,文化 wénhuà culture,t,
499,499,74,中文,Zhōngwén, Zhōngwén Chinese (written) language,s,
500,500,74,中文,Zhōngwén,中文 Zhōngwén Chinese (written) language,t,
501,501,75,无,wú,"without, nothingness, have not",s,
502,502,75,無,wú,"without, nothingness, have not",t,
503,503,75,南无,Ná mó,"nánmó <Sanskrit> to give oneself totally to{Compare with 天, tiān heaven}",s,
504,504,75,南無,Námó,"nánmó <Sanskrit> to give oneself totally to{Compare with 天, tiān heaven}",t,
505,505,76,开,kāi,open,s,
506,506,76,開,kāi,open,t,
507,507,76,开始,Kāishǐ,kāishǐ begin 打开,s,
508,508,76,開始,Kāishǐ,kāishǐ begin 打開,t,
509,509,77,手,shǒu,"hand, a person skilled in something",s,
510,510,77,手,shǒu,"hand, a person skilled in something",t,
511,511,77,挥手,Huīshǒu, huīshǒu wave,s,
512,512,77,揮手,Huīshǒu,揮手 huīshǒu wave,t,
513,513,77,拍手,Pāishǒu, pāishǒu clap,s,
514,514,77,拍手,Pāishǒu,拍手 pāishǒu clap,t,
515,515,77,握手,Wòshǒu,wòshǒu shake/clasp hands,s,
516,516,77,握手,Wòshǒu,wòshǒu shake/clasp hands,t,
517,517,78,十,shí,ten,s,拾
518,518,78,十,shí,ten,t,拾
519,519,78,十三,Shísān, shísān thirteen,s,拾
520,520,78,十三,Shísān,十三 shísān thirteen,t,拾
521,521,78,五十,Wǔshí, wǔshí fifty,s,拾
522,522,78,五十,Wǔshí,五十 wǔshí fifty,t,拾
523,523,78,十月,Shí yuè, shíyuè October,s,拾
524,524,78,十月,Shí yuè,十月 shíyuè October,t,拾
525,525,79,用,yòng,use,s,
526,526,79,用,yòng,use,t,
527,527,79,好用,Hǎo yòng, hǎoyòng useful,s,
528,528,79,好用,Hǎo yòng,好用 hǎoyòng useful,t,
529,529,79,不用,Bùyòng, búyòng there's no need,s,
530,530,79,不用,Bùyòng,不用 búyòng there's no need,t,
531,531,79,使用,Shǐyòng,"shǐyòng use, apply",s,
532,532,79,使用,Shǐyòng,"shǐyòng use, apply",t,
533,533,80,主,zhǔ,"lord, master, host, god, (Equivalent:  主要 zhǔyào) main, primary",s,
534,534,80,主,zhǔ,"lord, master, host, god, (Equivalent:  主要 zhǔyào) main, primary",t,
535,535,80,主义,Zhǔyì," zhǔyì doctrine, ~ism",s,
536,536,80,主義,Zhǔyì,"主義 zhǔyì doctrine, ~ism",t,
537,537,80,主页,Zhǔyè, zhùyè homepage{Compare with 王 wáng king},s,
538,538,80,主頁,Zhǔyè, zhùyè homepage{Compare with 王 wáng king},t,
539,539,81,行,xíng,"go, OK",s,
540,540,81,行,xíng,"go, OK",t,
541,541,81,行动,Xíngdòng," xíngdòng action, operation, move, get about, act",s,
542,542,81,行動,Xíngdòng,"行動 xíngdòng action, operation, move, get about, act",t,
543,543,81,行,háng,line,s,
544,544,81,行,háng,line,t,
545,545,81,银行,Yínháng, yínháng bank,s,
546,546,81,銀行,Yínháng,銀行 yínháng bank,t,
547,547,81,行业,Hángyè, hángyè profession,s,
548,548,81,行業,Hángyè,行業 hángyè profession,t,
549,549,81,树行子,Shù hàng zǐ, shùhàngzi rows of trees,s,
550,550,81,樹行子,Shù hàng zǐ,樹行子 shùhàngzi rows of trees,t,
551,551,81,行,héng,(phonetic radical),s,
552,552,81,行,héng,(phonetic radical),t,
553,553,82,方,fāng,"side, square",s,
554,554,82,方,fāng,"side, square",t,
555,555,82,地方,Dìfāng, dìfang place,s,
556,556,82,地方,Dìfāng,地方 dìfang place,t,
557,557,82,方面,Fāngmiàn,fāngmiàn aspect{Compare with 万 wàn ten thousand},s,
558,558,82,方麵,Fāngmiàn,fāngmiàn aspect{Compare with 万 wàn ten thousand},t,
559,559,83,又,yòu,"again, both... and...",s,
560,560,83,又,yòu,"again, both... and...",t,
561,561,84,如,rú,"like, as, as if, (Equivalent:  如果 rúguǒ) if",s,
562,562,84,如,rú,"like, as, as if, (Equivalent:  如果 rúguǒ) if",t,
563,563,84,如此,Rúcǐ, rúcǐ like this,s,
564,564,84,如此,Rúcǐ,如此 rúcǐ like this,t,
565,565,85,前,qián,"in front, previous, ago, former, first",s,
566,566,85,前,qián,"in front, previous, ago, former, first",t,
567,567,85,前天,Qiántiān, the day before yesterday,s,
568,568,85,前天,Qiántiān,前天 the day before yesterday,t,
569,569,86,所,suǒ,place,s,
570,570,86,所,suǒ,place,t,
571,571,86,所以,Suǒyǐ," suǒyǐ so, therefore",s,
572,572,86,所以,Suǒyǐ,"所以 suǒyǐ so, therefore",t,
573,573,86,所有,Suǒyǒu,all,s,
574,574,86,所有,Suǒyǒu,all,t,
575,575,86,厕所,Cèsuǒ, cèsuǒ toilet,s,
576,576,86,廁所,Cèsuǒ,廁所 cèsuǒ toilet,t,
577,577,87,本,běn,"basis, origin, edition, <classifier for books, periodicals, files, etc.>",s,
578,578,87,本,běn,"basis, origin, edition, <classifier for books, periodicals, files, etc.>",t,
579,579,87,本人,Běnrén," běnrén I, me, myself",s,
580,580,87,本人,Běnrén,"本人 běnrén I, me, myself",t,
581,581,87,日本,Rìběn, Rìběn Japan{Compare with 木 mù tree},s,
582,582,87,日本,Rìběn, Rìběn Japan{Compare with 木 mù tree},t,
583,583,88,见,jiàn,"appear to be, meet with, call on, (Equivalent:  看见 kànjian) see",s,
584,584,88,見,jiàn,"appear to be, meet with, call on, (Equivalent:  看見 kànjian) see",t,
585,585,88,意见,Yìjiàn," yìjian idea, view, opinion",s,
586,586,88,意見,Yìjiàn,"意見 yìjian idea, view, opinion",t,
587,587,88,听见,Tīngjiàn, tīngjiàn hear,s,
588,588,88,聽見,Tīngjiàn,聽見 tīngjiàn hear,t,
589,589,88,见,xiàn,"show, appear, become visible{Compare with 贝 bèi shellfish}",s,
590,590,88,見,xiàn,"show, appear, become visible{Compare with 貝 bèi shellfish}",t,
591,591,89,经,jīng,"longitude (both geographic and in Chinese medecin), scripture, constant, regular, <family name>, deal with, (Equivalent:  经纪 jīngjì)manage (a business)",s,
592,592,89,經,jīng,"longitude (both geographic and in Chinese medecin), scripture, constant, regular, <family name>, deal with, (Equivalent:  經紀 jīngjì)manage (a business)",t,
593,593,89,已经,Yǐjīng, yǐjing already,s,
594,594,89,已經,Yǐjīng,已經 yǐjing already,t,
595,595,89,经过,Jīngguò," jīngguò pass, go through",s,
596,596,89,經過,Jīngguò,"經過 jīngguò pass, go through",t,
597,597,89,经验,Jīngyàn, jīngyàn experience,s,
598,598,89,經驗,Jīngyàn,經驗 jīngyàn experience,t,
599,599,89,经由,Jīngyóu," jīngyóu via, by way of",s,
600,600,89,經由,Jīngyóu,"經由 jīngyóu via, by way of",t,
601,601,89,经常,Jīngcháng," jīngcháng frequent, daily",s,
602,602,89,經常,Jīngcháng,"經常 jīngcháng frequent, daily",t,
603,603,89,易经,Yì jīng, Yìjīng Book of Changes,s,
604,604,89,易經,Yì jīng,易經 Yìjīng Book of Changes,t,
605,605,90,头,tóu,"head, top, first, <classifier for livestock, garlic, etc.>",s,
606,606,90,頭,tóu,"head, top, first, <classifier for livestock, garlic, etc.>",t,
607,607,90,头发,Tóufǎ, tóufa hair,s,
608,608,90,頭髮,Tóufà,頭髮 tóufa hair,t,
609,609,90,石头,Shítou, shítou stone,s,
610,610,90,石頭,Shítou,石頭 shítou stone,t,
611,611,91,麵,miàn,wheat flour,t,
612,612,91,面,miàn,"face, surface, <classifier for mirrors, flags, etc.>, (Traditional: 面) wheat flour, (Equivalent:  面条 miàntiáo) noodle",s,
613,613,91,麵,miàn,"face, surface, <classifier for mirrors, flags, etc.>, (Equivalent:  麵條 miàntiáo) noodle",t,
614,614,91,面包,Miànbāo, miànbāo bread,s,
615,615,91,麵包,Miànbāo,麵包 miànbāo bread,t,
616,616,92,公,gōng,"public, official",s,
617,617,92,公,gōng,"public, official",t,
618,618,92,公里,Gōnglǐ, gōnglǐ kilometer,s,
619,619,92,公裏,Gōng lǐ,公裏 gōnglǐ kilometer,t,
620,620,92,办公室,Bàngōngshì, bànggōngshì office,s,
621,621,92,辦公室,Bàngōngshì, bànggōngshì office,t,
622,622,92,公司,Gōngsī, gōngsī company,s,
623,623,92,公司,Gōngsī,公司 gōngsī company,t,
624,624,92,公共,Gōnggòng," gōnggòng public,communal, common",s,
625,625,92,公共,Gōnggòng,"公共 gōnggòng public,communal, common",t,
626,626,92,公共汽车,Gōnggòng qìchē, gōnggòngqìchē (public) bus,s,
627,627,92,公共汽車,Gōnggòng qìchē,公共汽車 gōnggòngqìchē (public) bus,t,
628,628,92,李公,Lǐ gōng, Lǐgōng (honorable and old) Mr Li,s,
629,629,92,李公,Lǐ gōng,李公 Lǐgōng (honorable and old) Mr Li,t,
630,630,93,同,tóng,"same, with",s,
631,631,93,衕,tóng,"same, with",t,
632,632,93,同志,Tóngzhì,tóngzhì comrade,s,
633,633,93,衕誌,Tòng zhì,衕誌 tóngzhì comrade,t,
634,634,93,鬍衕,Hú tòng,hútòng lane,t,
635,635,93,胡同,Hútòng,hútòng lane,s,
636,636,94,三,sān,three,s,叁
637,637,94,三,sān,three,t,叁
638,638,94,第三世界,Dì sān shìjiè, dì-sān shìjiè 3rd World,s,叁
639,639,94,第三世界,Dì sān shìjiè,第三世界 dì-sān shìjiè 3rd World,t,叁
640,640,94,三月,Sān yuè, sānyuè March,s,叁
641,641,94,三月,Sān yuè,三月 sānyuè March,t,叁
642,642,95,已,yǐ,"stop, cease, end, (Equivalent:  已经 yǐjīng) already{Compare with 己 jǐ self, which is ""open"" on the left side}",s,
643,643,95,已,yǐ,"stop, cease, end, (Equivalent:  已經 yǐjīng) already{Compare with 己 jǐ self, which is ""open"" on the left side}",t,
644,644,96,老,lǎo,"old, venerable, outdated",s,
645,645,96,老,lǎo,"old, venerable, outdated",t,
646,646,96,老师,Lǎoshī, lǎoshī teacher,s,
647,647,96,老師,Lǎoshī,老師 lǎoshī teacher,t,
648,648,96,老虎,Lǎohǔ, lǎohǔ tiger,s,
649,649,96,老虎,Lǎohǔ,老虎 lǎohǔ tiger,t,
650,650,96,老张,Lǎo zhāng, lǎo Zhāng old Zhang = dear (friend) Mr Zhang,s,
651,651,96,老張,Lǎo zhāng,老張 lǎo Zhāng old Zhang = dear (friend) Mr Zhang,t,
652,652,97,从,cóng,"from, through, join, follower, secondary",s,
653,653,97,從,cóng,"from, through, join, follower, secondary",t,
654,654,97,黑从从,Hēi cóng cóng, hēicōngcōng murky,s,
655,655,97,黑從從,Hēi cóng cóng,黑從從 hēicōngcōng murky,t,
656,656,98,动,dòng,"move, change, arouce",s,
657,657,98,動,dòng,"move, change, arouce",t,
658,658,98,动物,Dòngwù, dòngwù animal,s,
659,659,98,動物,Dòngwù,動物 dòngwù animal,t,
660,660,98,活动,Huódòng, huódòng activity,s,
661,661,98,活動,Huódòng,活動 huódòng activity,t,
662,662,98,运动,Yùndòng, yùndòng sports,s,
663,663,98,運動,Yùndòng,運動 yùndòng sports,t,
664,664,99,两,liǎng,"two (before classifier), 50 grams",s,
665,665,99,兩,liǎng,"two (before classifier), 50 grams",t,
666,666,100,长,cháng,"long, lasting, length",s,
667,667,100,長,cháng,"long, lasting, length",t,
668,668,100,长,zhǎng,"grow up, chief, head, older, elder",s,
669,669,100,長,zhǎng,"grow up, chief, head, older, elder",t,
670,670,101,知,zhī,"realize, sense, inform, tell, (Equivalent:  知道 zhīdào) know",s,
671,671,101,知,zhī,"realize, sense, inform, tell, (Equivalent:  知道 zhīdào) know",t,
672,672,101,知识,Zhīshì, zhīshi knowledge,s,
673,673,101,知識,Zhīshì,知識 zhīshi knowledge,t,
674,674,101,智,zhì,"wit, (Equivalent:  智慧 zhìhuì) wisdom, (Equivalent:  智力 zhìlì) intellect",s,
675,675,101,智,zhì,"wit, (Equivalent:  智慧 zhìhuì) wisdom, (Equivalent:  智力 zhìlì) intellect",t,
676,676,102,民,mín,"(Equivalent:  人民 rénmín) people, <family name>",s,
677,677,102,民,mín,"(Equivalent:  人民 rénmín) people, <family name>",t,
678,678,102,民主,Mínzhǔ, mǐnzhǔ democracy,s,
679,679,102,民主,Mínzhǔ,民主 mǐnzhǔ democracy,t,
680,680,103,样,yàng,"appearance, shape, form, manner",s,
681,681,103,樣,yàng,"appearance, shape, form, manner",t,
682,682,103,这样,Zhèyàng, zhèyàng like this,s,
683,683,103,這樣,Zhèyàng,這樣 zhèyàng like this,t,
684,684,103,怎么样,Zěnme yàng, zěnmeyàng how? in what way?,s,
685,685,103,怎麼樣,Zěnme yàng,怎麼樣 zěnmeyàng how? in what way?,t,
686,686,104,现,xiàn,"show, appear, current",s,
687,687,104,現,xiàn,"show, appear, current",t,
688,688,104,现在,Xiànzài,Now,s,
689,689,104,現在,Xiànzài,now,t,
690,690,104,发现,Fāxiàn, fāxiàn discover,s,
691,691,104,發現,Fāxiàn,發現 fāxiàn discover,t,
692,692,104,现代,Xiàndài, xiàndài modern,s,
693,693,104,現代,Xiàndài,現代 xiàndài modern,t,
694,694,105,分,fēn,"divide, fraction, minute, cent",s,
695,695,105,分,fēn,"divide, fraction, minute, cent",t,
696,696,105,百分之五,Bǎi fēn zhī wǔ,five percent,s,
697,697,105,佰分之五,Bǎi fēn zhī wǔ,five hundredths,t,
698,698,105,分,fèn,limits of rights or duty,s,
699,699,105,分,fèn,limits of rights or duty,t,
700,700,106,将,jiāng,shall,s,
701,701,106,將,jiāng,shall,t,
702,702,106,将来,Jiānglái, jiānglái future,s,
703,703,106,將來,Jiānglái,將來 jiānglái future,t,
704,704,106,麻将,Májiàng, májiàng mahjongg,s,
705,705,106,麻將,Májiàng,"general, a piece in Chinese chess 麻將 májiàng mahjongg",t,
706,706,107,外,wài,"outside, outer, other, foreign, beyond, relative on ones mother's/sisters/wife's side",s,
707,707,107,外,wài,"outside, outer, other, foreign, beyond, relative on ones mother's/sisters/wife's side",t,
708,708,107,外孙,Wàisūn, wàisūn daugthers son,s,
709,709,107,外孫,Wàisūn,外孫 wàisūn daugthers son,t,
710,710,107,外国人,Wàiguó rén,wàiguórén foreigner,s,
711,711,107,外國人,Wàiguó rén,外國人wàiguórén foreigner,t,
712,712,107,意外,Yìwài, yìwài unexpected{Compare with 处 chù place},s,
713,713,107,意外,Yìwài, yìwài unexpected{Compare with 處 chù place},t,
714,714,108,但,dàn,"(Equivalent:  但是 dànshì) but, still, nevertheless, however, yet",s,
715,715,108,但,dàn,"(Equivalent:  但是 dànshì) but, still, nevertheless, however, yet",t,
716,716,109,身,shēn,"life, incarnation, <classifier for suits of clothing>, (Equivalent:  身体 shēntǐ) body",s,
717,717,109,身,shēn,"life, incarnation, <classifier for suits of clothing>, (Equivalent:  身體 shēntǐ) body",t,
718,718,109,亲身,Qīnshēn," qīnshēn in person, personally",s,
719,719,109,親身,Qīnshēn,"親身 qīnshēn in person, personally",t,
720,720,110,些,xiē,"some, <classifier for plural or indefinite/small amount>",s,
721,721,110,些,xiē,"some, <classifier for plural or indefinite/small amount>",t,
722,722,110,一些,Yīxiē," yìxiē a number of, some",s,
723,723,110,一些,Yīxiē,"一些 yìxiē a number of, some",t,
724,724,110,这些人,Zhèxiē rén, zhèxiē rén these people,s,
725,725,110,這些人,Zhèxiē rén,這些人 zhèxiē rén these people,t,
726,726,111,与,yǔ,"give, offer, help, support, and",s,
727,727,111,與,yǔ,"give, offer, help, support, and",t,
728,728,111,参与,Cānyù, cānyù participate in,s,
